Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
ALSYY,ALS LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Australia,
CPBLF,ALS LTD ORD,Pink Current,8.820000,,0,Foreign Ordinary Shares,Australia,
NHPEF,NEW HOPE CORP LTD ORD,Pink Current,2.100000,10.526300,400,Foreign Ordinary Shares,Australia,Queensland
ELXMF,NOVA EYE MED LTD,Pink Current,0.000500,,0,Foreign Ordinary Shares,Australia,South Australia
STKAF,STOCKLAND STAPLED SEC,Pink Current,3.010000,,0,Foreign Ordinary Shares,Australia,New South Wales
MTGRF,MOUNT GIBSON IRON LTD ORD,Pink Current,0.480000,,0,Foreign Ordinary Shares,Australia,
MTGRY,MOUNT GIBSN IRON UNSP/ADR,Pink Current,2.930000,,0,ADRs,Australia,
MEOBF,MESOBLAST LTD ORD,Pink Current,0.798400,,0,Foreign Ordinary Shares,Australia,Victoria
DADTF,DATADOT TECHNOLOGY LTD,Pink Current,0.000500,,0,Foreign Ordinary Shares,Australia,New South Wales
GMGSF,GOODMAN GP SYDNEY STPLD,Pink Current,15.910000,,62,Other Security Type,Australia,New South Wales
LVCLF,LIVING CELL TECHS LTD,Pink Current,0.004150,0.000000,50000,Foreign Ordinary Shares,Australia,Victoria
DMZPY,DOMINO'S PIZZA UNSP/ADR,Pink Current,29.340000,,102,ADRs,Australia,Queensland
DPZUF,DOMINO'S PIZZA AUSTRALIA,Pink Current,72.800000,,0,Foreign Ordinary Shares,Australia,Queensland
MAYNF,MAYNE PHARMA ORD,Pink Current,0.168600,-8.119900,12112,Foreign Ordinary Shares,Australia,South Australia
NEAPF,NEARMAP LTD ORD,Pink Current,0.956500,,0,Foreign Ordinary Shares,Australia,Western Australia
WEBJF,WEBJET LTD ORD,Pink Current,4.670100,,0,Foreign Ordinary Shares,Australia,Victoria
WEJTY,WEBJET LTD UNSP/ADR,Pink Current,7.250000,,0,ADRs,Australia,Victoria
SOMNF,SOMNOMED LTD ORD,Pink Current,1.320000,,0,Foreign Ordinary Shares,Australia,New South Wales
RMLRF,RAMELIUS RES LTD ORD,Pink Current,1.080000,0.000000,1500,Foreign Ordinary Shares,Australia,Western Australia
EOHDF,EMECO HOLDINGS LTD,Pink Current,0.615000,,0,Foreign Ordinary Shares,Australia,Western Australia
IUGNF,IMUGENE LTD ORD,Pink Current,0.187020,,0,Foreign Ordinary Shares,Australia,New South Wales
AGLNF,AGL ENERGY ORD,Pink Current,5.490000,,0,Foreign Ordinary Shares,Australia,
AGLXY,AGL ENERGY SP/ADR,Pink Current,5.480000,3.201500,6148,ADRs,Australia,
BMBLF,BRAMBLES LTD ORD,Pink Current,7.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
BXBLY,BRAMBLES LTD  SP/ADR,Pink Current,14.940000,3.750000,79367,ADRs,Australia,New South Wales
WNARF,WESTERN AREAS NL ORD,Pink Current,2.350100,,0,Foreign Ordinary Shares,Australia,
ARUXF,ACRUX LTD ORD,Pink Current,0.056800,,0,Foreign Ordinary Shares,Australia,Victoria
ARAFF,ARAFURA RESOURCES NL,Pink Current,0.156000,7.586200,111000,Foreign Ordinary Shares,Australia,Western Australia
MLXEF,METALS X ORD,Pink Current,0.465000,5.681800,163917,Foreign Ordinary Shares,Australia,Western Australia
GWAXF,GWA GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
GWAXY,GWA GROUP LTD ADR,Pink Current,9.830000,,0,ADRs,Australia,Queensland
COLDF,CARDNO LTD,Pink Current,1.300000,,0,Foreign Ordinary Shares,Australia,Queensland
OCANF,OCEANAGOLD CORP,Pink Current,2.030000,2.010100,59262,Foreign Ordinary Shares,Australia,Victoria
CNRAF,VICINITY CENTRES ORD,Pink Current,1.170000,,0,Foreign Ordinary Shares,Australia,Victoria
APAJF,APA GROUP STAPLED SEC,Pink Current,7.050000,,0,Foreign Ordinary Shares,Australia,New South Wales
MALRF,MINERAL RESOURCES LTD ORD,Pink Current,33.800000,8.073500,100,Foreign Ordinary Shares,Australia,Western Australia
MALRY,MINERAL RES LTD UNSP/ADR,Pink Current,32.600000,,11,ADRs,Australia,Western Australia
GDYMF,RENU ENERGY LTD ORD,Pink Current,0.068000,,0,Foreign Ordinary Shares,Australia,Queensland
AUVGF,AUSTRALIAN VINTAGE ORD,Pink Current,0.550000,,0,Foreign Ordinary Shares,Australia,South Australia
BIRNF,BC IRON LTD ORD,Pink Current,0.300000,,0,Foreign Ordinary Shares,Australia,Western Australia
IMDXF,IMDEX LTD,Pink Current,2.050000,,0,Foreign Ordinary Shares,Australia,
IPDQF,IMPEDIMED LTD ORD,Pink Current,0.119900,6.431100,200,Foreign Ordinary Shares,Australia,Queensland
NGELF,NGE CAP LTD,Pink Current,0.530000,,0,Foreign Ordinary Shares,Australia,Victoria
CTXAF,AMPOL LTD.,Pink Current,21.100000,,0,Foreign Ordinary Shares,Australia,New South Wales
CTXAY,AMPOL LTD UNSP/ADR,Pink Current,43.180000,-1.863600,1355,ADRs,Australia,New South Wales
BVSFF,BRAVURA SOLUTIONS LTD,Pink Current,2.150000,,0,Foreign Ordinary Shares,Australia,New South Wales
POTTF,BUDDY TECHNOLOGIES LTD,Pink Current,0.004500,,0,Foreign Ordinary Shares,Australia,Western Australia
SVLKF,SILVER LAKE RES LTD ORD,Pink Current,1.380000,7.393000,7500,Foreign Ordinary Shares,Australia,Western Australia
OROCF,ALLKEM LTD,Pink Current,7.189450,6.826900,43373,Foreign Ordinary Shares,Australia,Queensland
WHITF,WHITEHAVEN COAL LTD,Pink Current,2.655000,8.371800,101248,Foreign Ordinary Shares,Australia,New South Wales
WHITY,WHITEHAVEN COAL UNSP/ADR,Pink Current,23.000000,,0,ADRs,Australia,New South Wales
PMNXF,PERSEUS MINING LTD ORD,Pink Current,1.279900,5.776900,70729,Foreign Ordinary Shares,Australia,Western Australia
CAHPF,EVOLUTION MINING LTD ORD,Pink Current,3.058000,2.963000,2500,Foreign Ordinary Shares,Australia,New South Wales
EVMNY,EVOLUTION MIN UNSP/ADR,Pink Current,0.000000,,0,ADRs,Australia,New South Wales
MDSMF,MEDUSA MINING LTD ORD,Pink Current,0.570800,,0,Foreign Ordinary Shares,Australia,Western Australia
MAQAF,ATLAS ARTERIA LTD,Pink Current,4.720000,,13,Foreign Ordinary Shares,Australia,Victoria
SKLTF,SEEK LTD ORD,Pink Current,19.570000,,0,Foreign Ordinary Shares,Australia,Victoria
SKLTY,SEEK LTD UNSP/ADR,Pink Current,41.870000,8.205200,134,ADRs,Australia,Victoria
BVILF,BREVILLE GROUP LTD,Pink Current,20.940000,,0,Foreign Ordinary Shares,Australia,New South Wales
BVILY,BREVILLE GRP UNSP/ADR,Pink Current,46.500000,,0,ADRs,Australia,New South Wales
TSRUF,PACIFIC CURRENT GROUP ORD,Pink Current,5.200000,,0,Foreign Ordinary Shares,Australia,New South Wales
QTCI,QUANTUM CAPITAL INC,Pink Current,0.200000,0.000000,125,Common Stock,Australia,Queensland
BCHEY,BEACH ENERGY LTD UNSP/ADR,Pink Current,23.030000,,90,ADRs,Australia,
BEPTF,BEACH PETROLEUM LTD,Pink Current,1.140100,0.008800,2000,Foreign Ordinary Shares,Australia,
KRNGF,KAROON GAS AUSTRALIA ORD,Pink Current,1.520000,,0,Foreign Ordinary Shares,Australia,Victoria
KRNGY,KAROON GAS AUSTLA UNS/ADR,Pink Current,2.900000,,0,ADRs,Australia,Victoria
MOPHY,MONADELPHOUS GRP UNSP/ADR,Pink Current,6.240000,,0,ADRs,Australia,Western Australia
KMLXF,RESPIRI LTD ORD,Pink Current,0.060600,,0,Foreign Ordinary Shares,Australia,Victoria
MLMZF,METALLICA MINERALS LTD,Pink Current,0.021600,,0,Foreign Ordinary Shares,Australia,Queensland
ALKEF,ALKANE RES LTD ORD,Pink Current,0.745000,1.887300,500,Foreign Ordinary Shares,Australia,Western Australia
NNCSF,NANOSONICS LTD ORD,Pink Current,3.100000,,0,Foreign Ordinary Shares,Australia,New South Wales
SCGRF,SECOS GROUP LTD ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
QRNNF,AURIZON HOLDINGS LTD,Pink Current,2.560000,-1.538500,2516,Foreign Ordinary Shares,Australia,Queensland
REDLF,RED 5 LIMITED,Pink Current,0.243000,,0,Foreign Ordinary Shares,Australia,Western Australia
TSRYF,TREASURY WINE EST ORD,Pink Current,8.600000,,0,Foreign Ordinary Shares,Australia,Victoria
TSRYY,TREASURY WINE EST S/ADR,Pink Current,8.320000,0.970900,38420,ADRs,Australia,Victoria
ADPXF,AUDIO PIXELS HLDGS ORD,Pink Current,4.570000,,0,Foreign Ordinary Shares,Australia,New South Wales
ADPXY,AUDIO PIXELS HLDGS S/ADR,Pink Current,13.440000,-3.030300,500,ADRs,Australia,New South Wales
FNBRF,FINBAR GROUP LTD,Pink Current,1.160000,,0,Foreign Ordinary Shares,Australia,Western Australia
BXRBF,BENDIGO & ADELAIDE BL ORD,Pink Current,6.470000,,0,Foreign Ordinary Shares,Australia,Victoria
CSXXY,CARSALES.COM LTD UNSP/ADR,Pink Current,31.890000,3.842400,503,ADRs,Australia,Victoria
CWGYF,CARNEGIE CLEAN ENERGY LTD,Pink Current,0.001600,0.000000,280950,Foreign Ordinary Shares,Australia,Western Australia
SINC,SINCERITY APPLIED MAT CP,Pink Current,0.730000,-2.666700,2333,Common Stock,Australia,Victoria
CIIT,TIANCI INTERNATIONAL INC,Pink Current,1.250000,,0,Common Stock,Australia,New South Wales
OSTIY,OSTERREICHISCHE PST S/ADR,Pink Current,21.100000,,0,ADRs,Australia,
IVIXF,INVION LTD ORD,Pink Current,0.013100,,0,Foreign Ordinary Shares,Australia,
OGDCF,OCEANAGOLD CORP CDI,Pink Current,1.923000,1.746000,243,Foreign Ordinary Shares,Australia,Victoria
NESRF,NORTHERN STAR RES LTD,Pink Current,7.260000,-1.626000,8381,Foreign Ordinary Shares,Australia,Western Australia
CTMLF,CORPORATE TRAVEL MGMT LTD,Pink Current,15.070000,,0,Foreign Ordinary Shares,Australia,
ORRAF,ORORA LTD,Pink Current,2.335000,,0,Foreign Ordinary Shares,Australia,Victoria
ORRYY,ORORA LTD UNSP/ADR,Pink Current,18.000000,,0,ADRs,Australia,Victoria
RPGRF,REA GROUP LTD ORD,Pink Current,77.280000,,0,Foreign Ordinary Shares,Australia,Victoria
RPGRY,REA GROUP LTD UNSP/ADR,Pink Current,11.500000,,0,ADRs,Australia,Victoria
YBRHF,YELLOW BRICK ROAD HLDGS,Pink Current,0.080000,,0,Foreign Ordinary Shares,Australia,New South Wales
STGPF,SCENTRE GROUP STAPLED,Pink Current,2.200000,-2.222200,1170,Foreign Ordinary Shares,Australia,
OZFRY,OFX GROUP LTD UNSP/ADR,Pink Current,8.970000,,0,ADRs,Australia,New South Wales
SHTLF,SOUTH32 LTD ORD,Pink Current,3.405000,,0,Foreign Ordinary Shares,Australia,
SOUHY,SOUTH32 LTD SPNS/ADR,Pink Current,18.680000,7.790000,191014,ADRs,Australia,
NUHRF,NUHEARA LTD,Pink Current,0.010100,,0,Foreign Ordinary Shares,Australia,Western Australia
QBBHY,QUBE HLDGS LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Australia,New South Wales
CAZGF,CATAPULT GROUP INTL LTD,Pink Current,0.986800,,0,Foreign Ordinary Shares,Australia,Victoria
BLMMF,BLACKMORES LTD ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
INNMF,AMPLIA THERAPEUTICS LTD,Pink Current,0.115900,,0,Foreign Ordinary Shares,Australia,
PILBF,PILBARA MINERALS LTD ORD,Pink Current,2.085000,1.213600,53469,Foreign Ordinary Shares,Australia,Western Australia
SLGGF,SOLGOLD PLC ORD,Pink Current,0.380000,-4.761900,22700,Foreign Ordinary Shares,Australia,Queensland
ACNNF,AUSCANN GROUP HLDGS LTD,Pink Current,0.049400,,35,Foreign Ordinary Shares,Australia,Western Australia
MMJJF,HYGROVEST LTD,Pink Current,0.006800,,0,Foreign Ordinary Shares,Australia,Western Australia
FBRKF,FBR LTD ORD,Pink Current,0.027400,0.000000,350755,Foreign Ordinary Shares,Australia,Western Australia
MDBIF,MEDIBIO LTD,Pink Current,0.003000,-26.829300,105100,Foreign Ordinary Shares,Australia,Victoria
TPBTF,BETMAKERS TECH GRP LTD,Pink Current,0.447150,,0,Foreign Ordinary Shares,Australia,New South Wales
BWXXF,BWX LIMITED ORD,Pink Current,2.530000,,0,Foreign Ordinary Shares,Australia,Victoria
CNGGF,CANN GROUP LTD,Pink Current,0.181460,,0,Foreign Ordinary Shares,Australia,Victoria
LNNTF,LINIUS TECHNOLOGIES LTD,Pink Current,0.011000,,0,Foreign Ordinary Shares,Australia,Victoria
RFGPF,RETAIL FOOD GROUP LTD,Pink Current,0.080000,,0,Foreign Ordinary Shares,Australia,Queensland
CCNNF,CONNECTED IO LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
RRRDF,RED RIVER RESOURCE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
CLLFF,COLLINS FOODS LTD NWMKT,Pink Current,9.300000,,0,Foreign Ordinary Shares,Australia,Queensland
IMMFF,OMNI BRIDGEWAY LTD,Pink Current,2.200000,,0,Foreign Ordinary Shares,Australia,New South Wales
FRDSF,4DS MEMORY LTD,Pink Current,0.170000,,0,Foreign Ordinary Shares,Australia,Western Australia
GBBLF,GLOBAL ENERGY VENTURE LTD,Pink Current,0.050000,,0,Foreign Ordinary Shares,Australia,Western Australia
ATGGF,ACTINOGEN MED LTD,Pink Current,0.024000,,0,Foreign Ordinary Shares,Australia,New South Wales
NBVAF,NUBEVA TECH LTD ORD,Pink Current,1.180000,3.624200,50500,Foreign Ordinary Shares,Australia,New South Wales
FKKEF,CHARTER HALL ED TR UTS,Pink Current,2.000000,,0,Foreign Ordinary Shares,Australia,Victoria
BLCPF,BLUECHIIP LTD MELBOURNE,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
GSCCF,IONEER LTD,Pink Current,0.415000,9.210500,365087,Foreign Ordinary Shares,Australia,New South Wales
ECXXF,ECLIPX GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
LVTSF,LIVETILES LTD ORD,Pink Current,0.020000,,0,Foreign Ordinary Shares,Australia,Victoria
TITMF,TITOMIC LTD,Pink Current,0.204800,,0,Foreign Ordinary Shares,Australia,Victoria
PBIGF,PARADIGM BIOPHARMACEUTICL,Pink Current,0.964900,,0,Foreign Ordinary Shares,Australia,Victoria
PNDLF,PENDAL GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,
KNEOF,KNEOMEDIA LIMITED,Pink Current,0.008700,,0,Foreign Ordinary Shares,Australia,Victoria
NXSCF,NEXT SCIENCE LTD,Pink Current,0.669100,-9.323800,107,Foreign Ordinary Shares,Australia,New South Wales
PUFLF,PURIFLOH LTD,Pink Current,1.050000,,0,Foreign Ordinary Shares,Australia,Victoria
HEITF,HEALTHIA LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
BTGHF,BIGTINCAN HLDGS LTD,Pink Current,0.533800,,0,Foreign Ordinary Shares,Australia,New South Wales
CHLWF,CHARTER HALL LNG WLE REIT,Pink Current,3.740000,,0,Other Security Type,Australia,New South Wales
WSRLF,WISR LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
DEMEF,DE MEM LIMITED,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
CODQL,CORONADO GBL RES CHSS DEP,Pink Current,0.011100,,0,Other Security Type,Australia,
VIEGF,WAYPOINT REIT LTD,Pink Current,0.000000,,0,Other Security Type,Australia,Victoria
LCOMF,LIFESTYLE CMMTYS LTD,Pink Current,11.810000,,0,Foreign Ordinary Shares,Australia,Victoria
BUNNF,BWP TR,Pink Current,3.100000,,0,Units,Australia,Western Australia
CREVF,CARBON REVOLUTION LTD,Pink Current,1.220000,,0,Foreign Ordinary Shares,Australia,Victoria
AUTYF,AUSTRALIAN UTY OFE FD UT,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
APOOF,APOLLO TOURISM & LEISURE,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
GMGMF,GRAPHENE MFG GROUP LTD,Pink Current,2.770000,2.592600,51234,Foreign Ordinary Shares,Australia,Queensland
SPTXF,SPRINTEX LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
ZEUUF,ZEUS RES LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
TSIIF,TOP SHELF INTL HLDGS,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
LNZNF,LENZING AG ORD,Pink Current,103.000000,,0,Foreign Ordinary Shares,Austria,
EVNVY,EVN-AG S/ADR,Pink Current,5.260000,,0,ADRs,Austria,
VIAAY,VIENNA INTL AIRPORT S/ADR,Pink Current,8.250000,,0,ADRs,Austria,
WBRBF,WIENERBERGER BAUSTOFF AG,Pink Current,29.760000,,0,Foreign Ordinary Shares,Austria,
WBRBY,WIENERBERGER BSTOFF S/ADR,Pink Current,5.600000,2.941200,2514,ADRs,Austria,
OMVJF,OMV AG,Pink Current,47.620000,4.590400,10965,Foreign Ordinary Shares,Austria,
OMVKY,OMV AG BEARER SHS S/ADR,Pink Current,47.500000,5.767100,16235,ADRs,Austria,
OEZVF,VERBUND AG ORD,Pink Current,98.750000,,0,Foreign Ordinary Shares,Austria,
OEZVY,VERBUND AG S/ADR,Pink Current,22.137500,,0,ADRs,Austria,
PLFRF,PALFINGER AG,Pink Current,22.950000,,0,Foreign Ordinary Shares,Austria,
PLFRY,PALFINGER AG S/ADR,Pink Current,36.300000,,50,ADRs,Austria,
TKAGY,TELEKOM AUSTRIA AG S/ADR,Pink Current,16.320000,,22,ADRs,Austria,
EBKDY,ERSTE GROUP BANK AG S/ADR,Pink Current,15.350000,-4.182300,174797,ADRs,Austria,
EBKOF,ERSTE GROUP BK AG ORD,Pink Current,32.530000,,234,Foreign Ordinary Shares,Austria,
MNHFF,MAYR-MELNHOF KARTON AG,Pink Current,182.740000,,0,Foreign Ordinary Shares,Austria,
ADRZF,ANDRITZ AG GRAZ AKT,Pink Current,49.620000,,0,Foreign Ordinary Shares,Austria,
ADRZY,ANDRITZ AG UNSP/ADR,Pink Current,8.540000,-1.782600,138,ADRs,Austria,
SBOEF,SCHOELLER BLECKMAN OILFLD,Pink Current,42.950000,,0,Foreign Ordinary Shares,Austria,
SBOEY,SCHOELLER BLCKMN UNSP/ADR,Pink Current,4.240000,,0,ADRs,Austria,
RAIFF,RAIFFEISEN BK INTL AG ORD,Pink Current,18.650000,,0,Foreign Ordinary Shares,Austria,
RAIFY,RAIFFEISEN BK IN UNSP/ADR,Pink Current,3.650000,-1.351400,31845,ADRs,Austria,
ZMTBY,ZUMTOBEL AG UNSP/ADR,Pink Current,6.450000,,0,ADRs,Austria,
OERCF,OESTERREICHISCHE POST AG,Pink Current,41.250000,,0,Foreign Ordinary Shares,Austria,
VLPNF,VOEST ALPINE EISENBHNSYS,Pink Current,30.000000,,0,Foreign Ordinary Shares,Austria,
VLPNY,VOESTALPINE AG UNSP/ADR,Pink Current,6.580000,-2.518500,1063,ADRs,Austria,
DGLDF,VELOCITYSHARES 3X INV GLD,Pink Current,10.670000,,0,Other Security Type,Bahamas,
DSLVF,VELOCITYSHARES 3X INV SLV,Pink Current,1.040000,,0,Other Security Type,Bahamas,
TVIXF,VELOCITYSHARS DALY 2X VIX,Pink Current,3.000000,0.000000,1945,Other Security Type,Bahamas,
UGAZF,VELOCITYSHS 3X LNG NATG N,Pink Current,8.790000,22.083300,94030,Other Security Type,Bahamas,
UGLDF,VELOCITYSHS 3X LONG GOLD,Pink Current,196.714000,-2.616800,113,Other Security Type,Bahamas,
USLVF,VELOCITYSH 3X LG SLVR ETN,Pink Current,77.000000,0.000000,289,Other Security Type,Bahamas,
VIIXF,VELOCITYSHARES VIX SHRT,Pink Current,9.000000,,8,Other Security Type,Bahamas,
ZIVZF,VELOCITYSHS DAILY INV VIX,Pink Current,27.970000,,0,Other Security Type,Bahamas,
SGCFF,SAGICOR FINL CO LTD,Pink Current,5.100000,,0,Foreign Ordinary Shares,Barbados,
AGESF,AGEAS NV,Pink Current,49.250000,,0,Foreign Ordinary Shares,Belgium,
AGESY,AGEAS NV S/ADR NEW,Pink Current,47.600000,3.658500,19222,ADRs,Belgium,
GLPGF,GALAPAGOS NV ORD,Pink Current,64.000000,14.901300,8,Foreign Ordinary Shares,Belgium,
SSPFF,SIRIUSPOINT LTD WT 26,Pink Current,0.000000,,0,Warrants,Bermuda,
BRFFF,BRF SA ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Brazil,
CTPTY,COMPANHIA TRN PLSTA S/ADR,Pink Current,6.200000,,0,ADRs,Brazil,
CTPZY,COMPANHIA TRN E PFD S/ADR,Pink Current,3.880000,,0,ADRs,Brazil,
EGIEY,ENGIE BRASIL ENE SA S/ADR,Pink Current,7.850000,4.666700,74277,ADRs,Brazil,
GFASY,GAFISA SA ADR,Pink Current,0.690000,,9,ADRs,Brazil,
WEGZY,WEG SA S/ADR,Pink Current,6.010000,2.385000,6971,ADRs,Brazil,
SLCJF,SLC AGRICOLA SA ORD,Pink Current,6.175599,,0,Foreign Ordinary Shares,Brazil,
SLCJY,SLC AGRICOLA SA S/ADR,Pink Current,9.430000,6.916100,542,ADRs,Brazil,
LGSXY,LIGHT SA S/ADR,Pink Current,2.450000,30.319100,300,ADRs,Brazil,
BRMSY,BRMALLS PARTICIPACS S/ADR,Pink Current,3.740000,,0,ADRs,Brazil,
CIOXF,CIELO SA ORD,Pink Current,8.774460,,0,Foreign Ordinary Shares,Brazil,
CIOXY,CIELO SA S/ADR,Pink Current,0.462600,-1.511600,32941,ADRs,Brazil,
BRCPF,BRASILAGRO CIA BRASILERA,Pink Current,4.071181,,0,Foreign Ordinary Shares,Brazil,
COGNY,COGNA EDUCACAO S A S/ADR,Pink Current,0.390000,,52,ADRs,Brazil,
CDLDY,COMPANHIA DE LOCACAO ADR,Pink Current,9.601000,,0,ADRs,Brazil,
UNEX,UNEX HOLDINGS INC,Pink Current,7.410000,,0,Common Stock,Bulgaria,
FEOVF,OCEANIC IRON ORE CORP NEW,Pink Current,0.113000,28.628300,13577,Foreign Ordinary Shares,Canada,British Columbia
MQMNW,MCEWEN MINING INC WT 24,Pink Current,0.300000,-9.090900,1327,Warrants,Canada,Ontario
TCANF,TC ENERGY CORP SER 5 PFD,Pink Current,11.472900,,0,Preferred Stock,Canada,Alberta
TNCAF,TC ENERGY CORP SER 2 PFD,Pink Current,14.450000,,0,Preferred Stock,Canada,Alberta
TRPEF,TC ENERGY 1ST PFD SER 3,Pink Current,0.000000,,0,Preferred Stock,Canada,Alberta
TRPFF,TC ENERGY CORP SER 15 PFD,Pink Current,0.000000,,0,ETFs,Canada,Alberta
FECOF,FEC RESOURCES INC ORD,Pink Current,0.003200,,0,Foreign Ordinary Shares,Canada,British Columbia
TDBKF,TORONTO DOMINION BK PFD 7,Pink Current,19.222300,,0,Preferred Stock,Canada,Ontario
TNTTF,TORONTO-DOM NON CUM PFD 3,Pink Current,18.120000,,0,Preferred Stock,Canada,Ontario
TCKRF,TECK RESOURCES LTD ORD,Pink Current,37.000000,,51,Foreign Ordinary Shares,Canada,British Columbia
FUNN,AMFIL TECHNOLOGIES INC,Pink Current,0.013200,-0.377400,363617,Common Stock,Canada,Ontario
EDTXF,SPECTRAL MEDICAL INC ORD,Pink Current,0.284080,5.684500,2500,Foreign Ordinary Shares,Canada,Ontario
RCIAF,ROGERS COMMUN INC A,Pink Current,48.400000,,0,Foreign Ordinary Shares,Canada,Ontario
BLRZF,BLACKHAWK GROWTH CORP NEW,Pink Current,0.470000,,0,Foreign Ordinary Shares,Canada,Alberta
REGRF,GRAPH BLOCKCHAIN INC,Pink Current,0.018100,-9.500000,32913,Foreign Ordinary Shares,Canada,British Columbia
QBCAF,QUEBECOR INC A,Pink Current,24.220000,,0,Foreign Ordinary Shares,Canada,Quebec
QBCRF,QUEBECOR INC B,Pink Current,21.440000,0.989200,276,Foreign Ordinary Shares,Canada,Quebec
QZMRF,QUARTZ MOUNTAIN RES,Pink Current,0.220000,,0,Foreign Ordinary Shares,Canada,British Columbia
PWCDF,POWER CORP CANADA,Pink Current,30.730000,0.853300,11419,Foreign Ordinary Shares,Canada,Quebec
POLXF,POLYDEX PHARMS LTD,Pink Current,0.955350,0.000000,200,Foreign Ordinary Shares,Canada,Ontario
PHXCF,PHOENIX CANADA OIL CO,Pink Current,0.750000,,0,Foreign Ordinary Shares,Canada,Ontario
PNCKD,GALLEON GOLD CORP NEW,Pink Current,0.440400,7.179400,6761,Foreign Ordinary Shares,Canada,Ontario
MSTXF,MADORO METALS CORP,Pink Current,0.050000,,0,Foreign Ordinary Shares,Canada,British Columbia
MCCHF,MCCHIP RESOURCES INC,Pink Current,0.568420,,0,Foreign Ordinary Shares,Canada,Ontario
MCDMF,MACDONALD MINES EXPL LTD,Pink Current,0.032040,,0,Foreign Ordinary Shares,Canada,Ontario
KWGBF,KWG RESOURCES INC ORD,Pink Current,0.034000,,0,Foreign Ordinary Shares,Canada,Quebec
ITPOF,INTERTAPE POLYMER GROUP,Pink Current,18.717500,-0.213200,321,Foreign Ordinary Shares,Canada,Quebec
AABVF,ABERDEEN INTL INC,Pink Current,0.097000,-3.960400,500,Foreign Ordinary Shares,Canada,Ontario
EBBGF,ENBRIDGE  CUM PREF SR 1,Pink Current,23.020000,,0,Preferred Stock,Canada,Alberta
EBBNF,ENBRIDGE INC CUM PREF L,Pink Current,21.750000,-0.947300,559,Preferred Stock,Canada,Alberta
EBGEF,ENBRIDGE INC RE PRF SER 5,Pink Current,21.500000,0.027900,324,Preferred Stock,Canada,Alberta
EBPPF,ENBRIDGE CUM RED PFD C,Pink Current,13.547000,,0,Preferred Stock,Canada,Alberta
EBRGF,ENBRIDGE CUM RED PFD B,Pink Current,14.900000,,0,Preferred Stock,Canada,Alberta
EBRZF,ENBRIDGE INC CUM PREF D,Pink Current,12.125900,,0,Preferred Stock,Canada,Alberta
ENBBF,ENBRIDGE INC CUM PREF J,Pink Current,21.250000,,0,Preferred Stock,Canada,Alberta
ENBFF,ENBRIDGE INC PRF SER 15,Pink Current,14.201940,,0,Preferred Stock,Canada,Alberta
ENBGF,ENBRIDGE INC 5.50% PFD A,Pink Current,20.150000,,0,Preferred Stock,Canada,Alberta
